GivenName,Gender,FullName,Reference
優一,m,中村 優一,https://ja.wikipedia.org/wiki/%E4%B8%AD%E6%9D%91%E5%84%AA%E4%B8%80
優一,m,柳沢 優一,https://ja.wikipedia.org/wiki/%E6%9F%B3%E6%B2%A2%E5%84%AA%E4%B8%80
優音,f,池戸 優音,https://ja.wikipedia.org/wiki/%E6%B1%A0%E6%88%B8%E5%84%AA%E9%9F%B3
優花,f,山内 優花,https://ja.wikipedia.org/wiki/%E5%B1%B1%E5%86%85%E5%84%AA%E8%8A%B1
優花,f,矢野 優花,https://ja.wikipedia.org/wiki/%E7%9F%A2%E9%87%8E%E5%84%AA%E8%8A%B1
優花,f,詩乃 優花,https://ja.wikipedia.org/wiki/%E8%A9%A9%E4%B9%83%E5%84%AA%E8%8A%B1
優華,f,中西 優華,https://ja.wikipedia.org/wiki/%E4%B8%AD%E8%A5%BF%E5%84%AA%E8%8F%AF
優華,f,上野 優華,https://ja.wikipedia.org/wiki/%E4%B8%8A%E9%87%8E%E5%84%AA%E8%8F%AF
優介,m,中岡 優介,https://ja.wikipedia.org/wiki/%E4%B8%AD%E5%B2%A1%E5%84%AA%E4%BB%8B
優海,f,山川 優海,https://ja.wikipedia.org/wiki/%E5%B1%B1%E5%B7%9D%E5%84%AA%E6%B5%B7
優希,f,奥村 優希,https://ja.wikipedia.org/wiki/%E5%A5%A5%E6%9D%91%E5%84%AA%E5%B8%8C_(%E5%A5%B3%E5%84%AA)
優希,f,八木 優希,https://ja.wikipedia.org/wiki/%E5%85%AB%E6%9C%A8%E5%84%AA%E5%B8%8C
優希,f,水月 優希,https://ja.wikipedia.org/wiki/%E6%B0%B4%E6%9C%88%E5%84%AA%E5%B8%8C
優希,m,高木 優希,https://ja.wikipedia.org/wiki/%E9%AB%98%E6%9C%A8%E5%84%AA%E5%B8%8C
優希,m,神里 優希,https://ja.wikipedia.org/wiki/%E7%A5%9E%E9%87%8C%E5%84%AA%E5%B8%8C
優希,f,関戸 優希,https://ja.wikipedia.org/wiki/%E9%96%A2%E6%88%B8%E5%84%AA%E5%B8%8C
優紀子,f,川辺 優紀子,https://ja.wikipedia.org/wiki/%E5%B7%9D%E8%BE%BA%E5%84%AA%E7%B4%80%E5%AD%90
優貴,m,浅野 優貴,https://ja.wikipedia.org/wiki/%E6%B5%85%E9%87%8E%E5%84%AA%E8%B2%B4
優貴,m,谷井 優貴,https://ja.wikipedia.org/wiki/%E8%B0%B7%E4%BA%95%E5%84%AA%E8%B2%B4
優貴,m,中山 優貴,https://ja.wikipedia.org/wiki/%E4%B8%AD%E5%B1%B1%E5%84%AA%E8%B2%B4
優輝,m,湯木 優輝,https://ja.wikipedia.org/wiki/%E6%B9%AF%E6%9C%A8%E5%84%AA%E8%BC%9D
優輝,m,松波 優輝,https://ja.wikipedia.org/wiki/%E6%9D%BE%E6%B3%A2%E5%84%AA%E8%BC%9D
優騎,m,荒木 優騎,https://ja.wikipedia.org/wiki/%E8%8D%92%E6%9C%A8%E5%84%AA%E9%A8%8E
優香,f,村山 優香,https://ja.wikipedia.org/wiki/%E6%9D%91%E5%B1%B1%E5%84%AA%E9%A6%99
優香,f,朝見 優香,https://ja.wikipedia.org/wiki/%E6%9C%9D%E8%A6%8B%E5%84%AA%E9%A6%99
優香,f,小倉 優香,https://ja.wikipedia.org/wiki/%E5%B0%8F%E5%80%89%E5%84%AA%E9%A6%99
優香子,f,早瀬 優香子,https://ja.wikipedia.org/wiki/%E6%97%A9%E7%80%AC%E5%84%AA%E9%A6%99%E5%AD%90
優沙,f,川井 優沙,https://ja.wikipedia.org/wiki/%E5%B7%9D%E4%BA%95%E5%84%AA%E6%B2%99
優哉,m,清水 優哉,https://ja.wikipedia.org/wiki/%E6%B8%85%E6%B0%B4%E5%84%AA%E5%93%89
優菜,f,安達 優菜,https://ja.wikipedia.org/wiki/%E5%AE%89%E9%81%94%E5%84%AA%E8%8F%9C
優作,m,松田 優作,https://ja.wikipedia.org/wiki/%E6%9D%BE%E7%94%B0%E5%84%AA%E4%BD%9C
優司,m,小西 優司,https://ja.wikipedia.org/wiki/%E5%B0%8F%E8%A5%BF%E5%84%AA%E5%8F%B8
優子,f,大島 優子,https://ja.wikipedia.org/wiki/%E5%A4%A7%E5%B3%B6%E5%84%AA%E5%AD%90
優子,f,早田 優子,https://ja.wikipedia.org/wiki/%E5%84%AA%E4%BA%9E
優子,f,中村 優子,https://ja.wikipedia.org/wiki/%E4%B8%AD%E6%9D%91%E5%84%AA%E5%AD%90
優子,f,小林 優子,https://ja.wikipedia.org/wiki/%E5%B0%8F%E6%9E%97%E5%84%AA%E5%AD%90
優子,f,西丸 優子,https://ja.wikipedia.org/wiki/%E8%A5%BF%E4%B8%B8%E5%84%AA%E5%AD%90
優子,f,西村 優子,https://ja.wikipedia.org/wiki/%E8%A5%BF%E6%9D%91%E5%84%AA%E5%AD%90
優子,f,中澤 優子,https://ja.wikipedia.org/wiki/%E4%B8%AD%E6%BE%A4%E5%84%AA%E5%AD%90_(%E5%A5%B3%E5%84%AA)
優子,f,高島 優子,https://ja.wikipedia.org/wiki/%E9%AB%98%E5%B3%B6%E5%84%AA%E5%AD%90
優子,f,北村 優子,https://ja.wikipedia.org/wiki/%E5%8C%97%E6%9D%91%E5%84%AA%E5%AD%90
優子,f,菊地 優子,https://ja.wikipedia.org/wiki/%E8%8F%8A%E5%9C%B0%E5%84%AA%E5%AD%90
優子,f,水谷 優子,https://ja.wikipedia.org/wiki/%E6%B0%B4%E8%B0%B7%E5%84%AA%E5%AD%90
優子,f,花島 優子,https://ja.wikipedia.org/wiki/%E8%8A%B1%E5%B3%B6%E5%84%AA%E5%AD%90
優子,f,笛木 優子,https://ja.wikipedia.org/wiki/%E7%AC%9B%E6%9C%A8%E5%84%AA%E5%AD%90
優子,f,小橋 優子,https://ja.wikipedia.org/wiki/%E5%B0%8F%E6%A9%8B%E5%84%AA%E5%AD%90
優枝,f,林 優枝,https://ja.wikipedia.org/wiki/%E6%9E%97%E5%84%AA%E6%9E%9D
優実,f,河合 優実,https://ja.wikipedia.org/wiki/%E6%B2%B3%E5%90%88%E5%84%AA%E5%AE%9F
優実,f,石川 優実,https://ja.wikipedia.org/wiki/%E7%9F%B3%E5%B7%9D%E5%84%AA%E5%AE%9F
優樹,m,田中 優樹,https://ja.wikipedia.org/wiki/%E7%94%B0%E4%B8%AD%E5%84%AA%E6%A8%B9
優心,m,中谷 優心,https://ja.wikipedia.org/wiki/%E4%B8%AD%E8%B0%B7%E5%84%AA%E5%BF%83
優真,m,寺西 優真,https://ja.wikipedia.org/wiki/%E5%AF%BA%E8%A5%BF%E5%84%AA%E7%9C%9F
優人,m,土方 優人,https://ja.wikipedia.org/wiki/%E5%9C%9F%E6%96%B9%E5%84%AA%E4%BA%BA
優澄美,f,柴本 優澄美,https://ja.wikipedia.org/wiki/%E6%9F%B4%E6%9C%AC%E5%84%AA%E6%BE%84%E7%BE%8E
優成,m,田島 優成,https://ja.wikipedia.org/wiki/%E7%94%B0%E5%B3%B6%E5%84%AA%E6%88%90
優太,m,坂本 優太,https://ja.wikipedia.org/wiki/%E5%9D%82%E6%9C%AC%E5%84%AA%E5%A4%AA
優太,m,岸 優太,https://ja.wikipedia.org/wiki/%E5%B2%B8%E5%84%AA%E5%A4%AA
優太,m,高橋 優太,https://ja.wikipedia.org/wiki/%E9%AB%98%E6%A9%8B%E5%84%AA%E5%A4%AA_(%E4%BF%B3%E5%84%AA)
優太,m,茶谷 優太,https://ja.wikipedia.org/wiki/%E8%8C%B6%E8%B0%B7%E5%84%AA%E5%A4%AA
優斗,m,髙橋 優斗,https://ja.wikipedia.org/wiki/%E9%AB%99%E6%A9%8B%E5%84%AA%E6%96%97
優斗,m,小林 優斗,https://ja.wikipedia.org/wiki/%E5%B0%8F%E6%9E%97%E5%84%AA%E6%96%97
優斗,m,池田 優斗,https://ja.wikipedia.org/wiki/%E6%B1%A0%E7%94%B0%E5%84%AA%E6%96%97
優篤,m,杉江 優篤,https://ja.wikipedia.org/wiki/%E6%9D%89%E6%B1%9F%E5%84%AA%E7%AF%A4
優奈,f,稲村 優奈,https://ja.wikipedia.org/wiki/%E7%A8%B2%E6%9D%91%E5%84%AA%E5%A5%88
優奈,f,渡辺 優奈,https://ja.wikipedia.org/wiki/%E6%B8%A1%E8%BE%BA%E5%84%AA%E5%A5%88
優奈,f,旭 優奈,https://ja.wikipedia.org/wiki/%E6%97%AD%E5%84%AA%E5%A5%88
優那,f,関根 優那,https://ja.wikipedia.org/wiki/%E9%96%A2%E6%A0%B9%E5%84%AA%E9%82%A3
優二,m,高島 優二,https://ja.wikipedia.org/wiki/%E9%AB%98%E5%B3%B6%E5%84%AA%E4%BA%8C
優乃,f,大原 優乃,https://ja.wikipedia.org/wiki/%E5%A4%A7%E5%8E%9F%E5%84%AA%E4%B9%83
優馬,m,中山 優馬,https://ja.wikipedia.org/wiki/%E4%B8%AD%E5%B1%B1%E5%84%AA%E9%A6%AC
優妃,f,西岡 優妃,https://ja.wikipedia.org/wiki/%E5%84%AA%E5%A6%83
優美,f,小林 優美,https://ja.wikipedia.org/wiki/%E5%B0%8F%E6%9E%97%E5%84%AA%E7%BE%8E_(%E3%83%95%E3%82%A1%E3%83%83%E3%82%B7%E3%83%A7%E3%83%B3%E3%83%A2%E3%83%87%E3%83%AB)
優美,f,清野 優美,https://ja.wikipedia.org/wiki/%E6%B8%85%E9%87%8E%E5%84%AA%E7%BE%8E
優美,f,藤社 優美,https://ja.wikipedia.org/wiki/%E8%97%A4%E7%A4%BE%E5%84%AA%E7%BE%8E
優美,f,水咲 優美,https://ja.wikipedia.org/wiki/%E6%B0%B4%E5%92%B2%E5%84%AA%E7%BE%8E
優磨,m,加藤 優磨,https://ja.wikipedia.org/wiki/%E5%8A%A0%E8%97%A4%E5%84%AA%E7%A3%A8
優也,m,松下 優也,https://ja.wikipedia.org/wiki/%E6%9D%BE%E4%B8%8B%E5%84%AA%E4%B9%9F
優也,m,片野 優也,https://ja.wikipedia.org/wiki/%E7%83%8F%E4%B8%B8%E9%81%8A%E4%B9%9F
優弥,m,山田 優弥,https://ja.wikipedia.org/wiki/%E5%B1%B1%E7%94%B0%E5%84%AA%E5%BC%A5
優弥,m,柳楽 優弥,https://ja.wikipedia.org/wiki/%E6%9F%B3%E6%A5%BD%E5%84%AA%E5%BC%A5
優佑,m,松田 優佑,https://ja.wikipedia.org/wiki/%E6%9D%BE%E7%94%B0%E5%84%AA%E4%BD%91
優吏,m,井上 優吏,https://ja.wikipedia.org/wiki/%E4%BA%95%E4%B8%8A%E5%84%AA%E5%90%8F
優里,f,中村 優里,https://ja.wikipedia.org/wiki/%E4%B8%AD%E6%9D%91%E5%84%AA%E9%87%8C
優里音,f,花田 優里音,https://ja.wikipedia.org/wiki/%E8%8A%B1%E7%94%B0%E5%84%AA%E9%87%8C%E9%9F%B3
優里菜,f,井上 優里菜,https://ja.wikipedia.org/wiki/%E4%BA%95%E4%B8%8A%E5%84%AA%E9%87%8C%E8%8F%9C
優里奈,f,齋藤 優里奈,https://ja.wikipedia.org/wiki/%E9%BD%8B%E8%97%A4%E5%84%AA%E9%87%8C%E5%A5%88
優良,m,木村 優良,https://ja.wikipedia.org/wiki/%E6%9C%A8%E6%9D%91%E5%84%AA%E8%89%AF
勇,m,白石 勇,https://ja.wikipedia.org/wiki/%E7%99%BD%E7%9F%B3%E5%8B%87
勇,m,菅谷 勇,https://ja.wikipedia.org/wiki/%E8%8F%85%E8%B0%B7%E5%8B%87
勇,m,長門 勇,https://ja.wikipedia.org/wiki/%E9%95%B7%E9%96%80%E5%8B%87
勇,m,二葉 勇,https://ja.wikipedia.org/wiki/%E4%BA%8C%E8%91%89%E5%8B%87
勇,m,関口 勇,https://ja.wikipedia.org/wiki/%E9%96%A2%E6%99%82%E7%94%B7_(1944%E5%B9%B4%E7%94%9F)
勇,m,小杉 勇,https://ja.wikipedia.org/wiki/%E5%B0%8F%E6%9D%89%E5%8B%87
勇,f,相原 勇,https://ja.wikipedia.org/wiki/%E7%9B%B8%E5%8E%9F%E5%8B%87
勇,m,山口 勇,https://ja.wikipedia.org/wiki/%E5%B1%B1%E5%8F%A3%E5%8B%87
勇,m,鵜沢 勇,https://ja.wikipedia.org/wiki/%E3%81%82%E3%81%94%E5%8B%87
勇,m,石坂 勇,https://ja.wikipedia.org/wiki/%E7%9F%B3%E5%9D%82%E5%8B%87
勇,m,林 勇,https://ja.wikipedia.org/wiki/%E6%9E%97%E5%8B%87_(%E5%A3%B0%E5%84%AA)
勇,m,市川 勇,https://ja.wikipedia.org/wiki/%E5%B8%82%E5%B7%9D%E5%8B%87
勇,m,田の中 勇,https://ja.wikipedia.org/wiki/%E7%94%B0%E3%81%AE%E4%B8%AD%E5%8B%87
勇一,m,菊地 勇一,https://ja.wikipedia.org/wiki/%E8%8F%8A%E5%9C%B0%E5%8B%87%E4%B8%80
勇一,m,井上 勇一,https://ja.wikipedia.org/wiki/%E4%BA%95%E4%B8%8A%E5%8B%87%E4%B8%80
勇一,m,八十田 勇一,https://ja.wikipedia.org/wiki/%E5%85%AB%E5%8D%81%E7%94%B0%E5%8B%87%E4%B8%80
勇一郎,m,花島 勇一郎,https://ja.wikipedia.org/wiki/%E8%8A%B1%E5%B3%B6%E5%8B%87%E4%B8%80%E9%83%8E
勇介,m,少路 勇介,https://ja.wikipedia.org/wiki/%E5%B0%91%E8%B7%AF%E5%8B%87%E4%BB%8B
勇希,m,大泉山 勇希,https://ja.wikipedia.org/wiki/%E5%A4%A7%E6%B3%89%E5%B1%B1%E5%8B%87%E5%B8%8C
勇気,m,中島 勇気,https://ja.wikipedia.org/wiki/%E5%92%8C%E6%82%A0%E6%96%97
勇気,m,岩井 勇気,https://ja.wikipedia.org/wiki/%E5%B2%A9%E4%BA%95%E5%8B%87%E6%B0%97
勇気,m,松島 勇気,https://ja.wikipedia.org/wiki/%E6%9D%BE%E5%B3%B6%E5%8B%87%E6%B0%97
勇紀,m,日村 勇紀,https://ja.wikipedia.org/wiki/%E6%97%A5%E6%9D%91%E5%8B%87%E7%B4%80
勇貴,m,井澤 勇貴,https://ja.wikipedia.org/wiki/%E4%BA%95%E6%BE%A4%E5%8B%87%E8%B2%B4
勇輝,m,生島 勇輝,https://ja.wikipedia.org/wiki/%E7%94%9F%E5%B3%B6%E5%8B%87%E8%BC%9D
勇輝,m,六車 勇輝,https://ja.wikipedia.org/wiki/%E5%85%AD%E8%BB%8A%E5%8B%87%E8%BC%9D
勇輝,m,小越 勇輝,https://ja.wikipedia.org/wiki/%E5%B0%8F%E8%B6%8A%E5%8B%87%E8%BC%9D
勇輝,m,山沖 勇輝,https://ja.wikipedia.org/wiki/%E5%B1%B1%E6%B2%96%E5%8B%87%E8%BC%9D
勇輝,m,穴井 勇輝,https://ja.wikipedia.org/wiki/%E7%A9%B4%E4%BA%95%E5%8B%87%E8%BC%9D
勇輝,m,林 勇輝,https://ja.wikipedia.org/wiki/%E6%9E%97%E5%8B%87%E8%BC%9D
勇哉,m,安里 勇哉,https://ja.wikipedia.org/wiki/%E5%AE%89%E9%87%8C%E5%8B%87%E5%93%89
勇士,m,中野 勇士,https://ja.wikipedia.org/wiki/%E4%B8%AD%E9%87%8E%E5%8B%87%E5%A3%AB
勇次,m,髙尾 勇次,https://ja.wikipedia.org/wiki/%E9%AB%98%E5%B0%BE%E5%8B%87%E6%AC%A1
勇次,m,高杉 勇次,https://ja.wikipedia.org/wiki/%E9%AB%98%E6%9D%89%E5%8B%87%E6%AC%A1
勇人,m,藤木 勇人,https://ja.wikipedia.org/wiki/%E8%97%A4%E6%9C%A8%E5%8B%87%E4%BA%BA
勇人,m,柿澤 勇人,https://ja.wikipedia.org/wiki/%E6%9F%BF%E6%BE%A4%E5%8B%87%E4%BA%BA
勇人,m,崎嶋 勇人,https://ja.wikipedia.org/wiki/%E5%B4%8E%E5%B6%8B%E5%8B%87%E4%BA%BA
勇人,m,安達 勇人,https://ja.wikipedia.org/wiki/%E5%AE%89%E9%81%94%E5%8B%87%E4%BA%BA
勇太,m,佐々木 勇太,https://ja.wikipedia.org/wiki/%E4%BD%90%E3%80%85%E6%9C%A8%E5%8B%87%E5%A4%AA
勇太,m,金井 勇太,https://ja.wikipedia.org/wiki/%E9%87%91%E4%BA%95%E5%8B%87%E5%A4%AA
勇太,m,神宮寺 勇太,https://ja.wikipedia.org/wiki/%E7%A5%9E%E5%AE%AE%E5%AF%BA%E5%8B%87%E5%A4%AA
勇太,m,大隅 勇太,https://ja.wikipedia.org/wiki/%E5%A4%A7%E9%9A%85%E5%8B%87%E5%A4%AA
勇太,m,岸本 勇太,https://ja.wikipedia.org/wiki/%E5%B2%B8%E6%9C%AC%E5%8B%87%E5%A4%AA
勇虫,m,松沢 勇虫,https://ja.wikipedia.org/wiki/%E6%9D%BE%E6%B2%A2%E5%8B%87%E8%99%AB
勇斗,m,磯村 勇斗,https://ja.wikipedia.org/wiki/%E7%A3%AF%E6%9D%91%E5%8B%87%E6%96%97
勇二,m,小杉 勇二,https://ja.wikipedia.org/wiki/%E5%B0%8F%E6%9D%89%E5%8B%87%E4%BA%8C
勇之介,m,松島 勇之介,https://ja.wikipedia.org/wiki/%E6%9D%BE%E5%B3%B6%E5%8B%87%E4%B9%8B%E4%BB%8B
勇武,m,立原 勇武,https://ja.wikipedia.org/wiki/%E7%AB%8B%E5%8E%9F%E5%8B%87%E6%AD%A6
勇武,m,杉原 勇武,https://ja.wikipedia.org/wiki/%E6%9D%89%E5%8E%9F%E5%8B%87%E6%AD%A6
勇平,m,千綿 勇平,https://ja.wikipedia.org/wiki/%E5%8D%83%E7%B6%BF%E5%8B%87%E5%B9%B3
勇歩,m,松井 勇歩,https://ja.wikipedia.org/wiki/%E6%9D%BE%E4%BA%95%E5%8B%87%E6%AD%A9
勇輔,m,大貫 勇輔,https://ja.wikipedia.org/wiki/%E5%A4%A7%E8%B2%AB%E5%8B%87%E8%BC%94
勇輔,m,林 勇輔,https://ja.wikipedia.org/wiki/%E6%9E%97%E5%8B%87%E8%BC%94
勇也,m,加藤 勇也,https://ja.wikipedia.org/wiki/%E5%8A%A0%E8%97%A4%E5%8B%87%E4%B9%9F
勇弥,m,布施 勇弥,https://ja.wikipedia.org/wiki/%E5%B8%83%E6%96%BD%E5%8B%87%E5%BC%A5
勇翔,m,勇翔,https://ja.wikipedia.org/wiki/%E5%8B%87%E7%BF%94
友,m,稲葉 友,https://ja.wikipedia.org/wiki/%E7%A8%B2%E8%91%89%E5%8F%8B
友以乃,f,齋藤 友以乃,https://ja.wikipedia.org/wiki/%E5%8F%8B%E7%A8%80%E3%82%B5%E3%83%8A
友衣子,f,刈谷 友衣子,https://ja.wikipedia.org/wiki/%E5%88%88%E8%B0%B7%E5%8F%8B%E8%A1%A3%E5%AD%90
友一,m,越村 友一,https://ja.wikipedia.org/wiki/%E8%B6%8A%E6%9D%91%E5%8F%8B%E4%B8%80
友佳子,f,菊利 友佳子,https://ja.wikipedia.org/wiki/%E8%8F%8A%E5%88%A9%E5%8F%8B%E4%BD%B3%E5%AD%90
友華子,f,三野 友華子,https://ja.wikipedia.org/wiki/%E4%B8%89%E9%87%8E%E5%8F%8B%E8%8F%AF%E5%AD%90
友介,m,伊勢谷 友介,https://ja.wikipedia.org/wiki/%E4%BC%8A%E5%8B%A2%E8%B0%B7%E5%8F%8B%E4%BB%8B
友間,m,笹野 友間,https://ja.wikipedia.org/wiki/%E3%81%95%E3%81%95%E3%81%AE%E5%8F%8B%E9%96%93
友希,f,片山 友希,https://ja.wikipedia.org/wiki/%E7%89%87%E5%B1%B1%E5%8F%8B%E5%B8%8C
友紀,f,岡崎 友紀,https://ja.wikipedia.org/wiki/%E5%B2%A1%E5%B4%8E%E5%8F%8B%E7%B4%80
友紀,m,岡野 友紀,https://ja.wikipedia.org/wiki/%E5%B2%A1%E9%87%8E%E5%8F%8B%E7%B4%80
友紀,f,中江 友紀,https://ja.wikipedia.org/wiki/%E4%B8%AD%E6%B1%9F%E5%8F%8B%E7%B4%80
友紀,f,松山 友紀,https://ja.wikipedia.org/wiki/%E6%9D%BE%E5%B1%B1%E5%8F%8B%E7%B4%80
友紀子,f,仲田 友紀子,https://ja.wikipedia.org/wiki/%E4%BB%B2%E7%94%B0%E5%8F%8B%E7%B4%80%E5%AD%90
友紀奈,f,松山 友紀奈,https://ja.wikipedia.org/wiki/%E6%9D%BE%E5%B1%B1%E5%8F%8B%E7%B4%80%E5%A5%88
友規,m,栁沢 友規,https://ja.wikipedia.org/wiki/%E6%9F%B3%E6%B2%A2%E5%8F%8B%E8%A6%8F
友規奈,f,高瀬 友規奈,https://ja.wikipedia.org/wiki/%E9%AB%98%E7%80%AC%E5%8F%8B%E8%A6%8F%E5%A5%88
友貴,m,早乙女 友貴,https://ja.wikipedia.org/wiki/%E6%97%A9%E4%B9%99%E5%A5%B3%E5%8F%8B%E8%B2%B4
友暁,m,齊藤 友暁,https://ja.wikipedia.org/wiki/%E9%BD%8A%E8%97%A4%E5%8F%8B%E6%9A%81
友啓,m,田鍋 友啓,https://ja.wikipedia.org/wiki/%E7%94%B0%E9%8D%8B%E5%8F%8B%E5%95%93
友己,m,越智 友己,https://ja.wikipedia.org/wiki/%E8%B6%8A%E6%99%BA%E5%8F%8B%E5%B7%B1
友香,f,中森 友香,https://ja.wikipedia.org/wiki/%E4%B8%AD%E6%A3%AE%E5%8F%8B%E9%A6%99
友香,f,立原 友香,https://ja.wikipedia.org/wiki/%E7%AB%8B%E5%8E%9F%E5%8F%8B%E9%A6%99
友香,f,井関 友香,https://ja.wikipedia.org/wiki/%E4%BA%95%E9%96%A2%E5%8F%8B%E9%A6%99
友香,f,亀渕 友香,https://ja.wikipedia.org/wiki/%E4%BA%80%E6%B8%95%E5%8F%8B%E9%A6%99
友香,f,菅井 友香,https://ja.wikipedia.org/wiki/%E8%8F%85%E4%BA%95%E5%8F%8B%E9%A6%99
友香,f,松井 友香,https://ja.wikipedia.org/wiki/%E6%9D%BE%E4%BA%95%E5%8F%8B%E9%A6%99
友香,f,坂野 友香,https://ja.wikipedia.org/wiki/%E5%9D%82%E9%87%8E%E5%8F%8B%E9%A6%99
友哉,m,大柿 友哉,https://ja.wikipedia.org/wiki/%E5%A4%A7%E6%9F%BF%E5%8F%8B%E5%93%89
友哉,m,竹内 友哉,https://ja.wikipedia.org/wiki/%E7%AB%B9%E5%86%85%E5%8F%8B%E5%93%89
友嗣,m,中野 友嗣,https://ja.wikipedia.org/wiki/%E4%B8%AD%E9%87%8E%E5%8F%8B%E5%97%A3
友子,f,下川 友子,https://ja.wikipedia.org/wiki/%E4%B8%8B%E5%B7%9D%E5%8F%8B%E5%AD%90
友子,f,中 友子,https://ja.wikipedia.org/wiki/%E4%B8%AD%E5%8F%8B%E5%AD%90
友治,m,小林 友治,https://ja.wikipedia.org/wiki/%E3%82%B1%E3%83%B3%E3%83%89%E3%83%BC%E3%82%B3%E3%83%90%E3%83%A4%E3%82%B7
友樹,m,伊藤 友樹,https://ja.wikipedia.org/wiki/%E4%BC%8A%E8%97%A4%E5%8F%8B%E6%A8%B9
友樹,m,北詰 友樹,https://ja.wikipedia.org/wiki/%E5%8C%97%E8%A9%B0%E5%8F%8B%E6%A8%B9
友章,m,衣笠 友章,https://ja.wikipedia.org/wiki/%E8%A1%A3%E7%AC%A0%E5%8F%8B%E7%AB%A0
友信,m,福井 友信,https://ja.wikipedia.org/wiki/%E7%A6%8F%E4%BA%95%E5%8F%8B%E4%BF%A1
友太,m,金谷 友太,https://ja.wikipedia.org/wiki/%E9%87%91%E8%B0%B7%E5%8F%8B%E5%A4%AA
友乃,f,中園 友乃,https://ja.wikipedia.org/wiki/%E4%B8%AD%E5%9C%92%E5%8F%8B%E4%B9%83
友美,f,板野 友美,https://ja.wikipedia.org/wiki/%E6%9D%BF%E9%87%8E%E5%8F%8B%E7%BE%8E
友美,f,中村 友美,https://ja.wikipedia.org/wiki/%E4%B8%AD%E6%9D%91%E5%8F%8B%E7%BE%8E_(%E5%A5%B3%E5%84%AA)
友美,f,志田 友美,https://ja.wikipedia.org/wiki/%E5%BF%97%E7%94%B0%E5%8F%8B%E7%BE%8E
友美,f,椎名 友美,https://ja.wikipedia.org/wiki/%E6%A4%8E%E5%90%8D%E5%8F%8B%E7%BE%8E
友文,m,村田 友文,https://ja.wikipedia.org/wiki/%E3%82%B7%E3%83%BC%E3%82%B6%E3%83%BC%E6%AD%A6%E5%BF%97
友保,m,阿部 友保,https://ja.wikipedia.org/wiki/%E9%98%BF%E9%83%A8%E5%8F%8B%E4%BF%9D
友望,f,中井 友望,https://ja.wikipedia.org/wiki/%E4%B8%AD%E4%BA%95%E5%8F%8B%E6%9C%9B
友佑,m,秋葉 友佑,https://ja.wikipedia.org/wiki/%E7%A7%8B%E8%91%89%E5%8F%8B%E4%BD%91
友由輝,m,永沼 友由輝,https://ja.wikipedia.org/wiki/%E6%B0%B8%E6%B2%BC%E5%8F%8B%E7%94%B1%E8%BC%9D
友利恵,f,名引 友利恵,https://ja.wikipedia.org/wiki/%E5%8F%8B%E5%88%A9%E6%81%B5
友里,f,蛯原 友里,https://ja.wikipedia.org/wiki/%E8%9B%AF%E5%8E%9F%E5%8F%8B%E9%87%8C
友里,f,石坂 友里,https://ja.wikipedia.org/wiki/%E7%9F%B3%E5%9D%82%E5%8F%8B%E9%87%8C
友里,f,いちのへ 友里,https://ja.wikipedia.org/wiki/%E4%B8%80%E6%88%B8%E5%8F%8B%E9%87%8C
友里,f,松本 友里,https://ja.wikipedia.org/wiki/%E6%9D%BE%E6%9C%AC%E5%8F%8B%E9%87%8C
友里,f,川上 友里,https://ja.wikipedia.org/wiki/%E5%B7%9D%E4%B8%8A%E5%8F%8B%E9%87%8C
友里,f,高山 友里,https://ja.wikipedia.org/wiki/%E9%AB%98%E5%B1%B1%E5%8F%8B%E9%87%8C
友里,f,荻野 友里,https://ja.wikipedia.org/wiki/%E8%8D%BB%E9%87%8E%E5%8F%8B%E9%87%8C
友里恵,f,渥美 友里恵,https://ja.wikipedia.org/wiki/%E6%B8%A5%E7%BE%8E%E5%8F%8B%E9%87%8C%E6%81%B5
友里恵,f,深町 友里恵,https://ja.wikipedia.org/wiki/%E6%B7%B1%E7%94%BA%E3%82%86%E3%82%8A%E3%81%88
友里江,f,大沢 友里江,https://ja.wikipedia.org/wiki/%E5%A4%A7%E6%B2%A2%E5%8F%8B%E9%87%8C%E6%B1%9F
友里子,f,中村 友里子,https://ja.wikipedia.org/wiki/%E4%B8%AD%E6%9D%91%E5%8F%8B%E9%87%8C%E5%AD%90
友和,m,三浦 友和,https://ja.wikipedia.org/wiki/%E4%B8%89%E6%B5%A6%E5%8F%8B%E5%92%8C
友和,m,山口 友和,https://ja.wikipedia.org/wiki/%E5%B1%B1%E5%8F%A3%E5%8F%8B%E5%92%8C
友和,m,前村 友和,https://ja.wikipedia.org/wiki/%E5%A4%A9%E9%A6%AC%E5%94%AF%E4%BB%81
友莉亜,f,杉本 友莉亜,https://ja.wikipedia.org/wiki/%E6%9D%89%E6%9C%AC%E5%8F%8B%E8%8E%89%E4%BA%9C
友莉亜,f,河井 友莉亜,https://ja.wikipedia.org/wiki/%E6%B2%B3%E4%BA%95%E5%8F%8B%E8%8E%89%E4%BA%9C
友莉亜,f,江田 友莉亜,https://ja.wikipedia.org/wiki/%E6%B1%9F%E7%94%B0%E5%8F%8B%E8%8E%89%E4%BA%9C
悠,f,石津 悠,https://ja.wikipedia.org/wiki/%E7%9F%B3%E6%B4%A5%E6%82%A0
悠,m,恵畑 悠,https://ja.wikipedia.org/wiki/%E6%81%B5%E7%95%91%E3%82%86%E3%81%86
